Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
RD0,NO,05/01/2021 16:30,4.80000,ug m-3,R
RD0,NO,05/01/2021 16:45,4.80000,ug m-3,R
RD0,NO,05/01/2021 17:00,4.90000,ug m-3,R
RD0,NO,05/01/2021 17:15,4.90000,ug m-3,R
RD0,NO,05/01/2021 17:30,4.90000,ug m-3,R
RD0,NO,05/01/2021 17:45,4.90000,ug m-3,R
RD0,NO,05/01/2021 18:00,4.90000,ug m-3,R
RD0,NO,05/01/2021 18:15,4.90000,ug m-3,R
RD0,NO,05/01/2021 18:30,4.90000,ug m-3,R
RD0,NO,05/01/2021 18:45,4.90000,ug m-3,R
RD0,NO,05/01/2021 19:00,4.80000,ug m-3,R
RD0,NO,05/01/2021 19:15,4.80000,ug m-3,R
RD0,NO,05/01/2021 19:30,4.80000,ug m-3,R
RD0,NO,05/01/2021 19:45,4.80000,ug m-3,R
RD0,NO,05/01/2021 20:00,5.10000,ug m-3,R
RD0,NO,05/01/2021 20:15,5.10000,ug m-3,R
RD0,NO,05/01/2021 20:30,5.10000,ug m-3,R
RD0,NO,05/01/2021 20:45,5.10000,ug m-3,R
RD0,NO,05/01/2021 21:00,4.90000,ug m-3,R
RD0,NO,05/01/2021 21:15,4.90000,ug m-3,R
RD0,NO,05/01/2021 21:30,4.90000,ug m-3,R
RD0,NO,05/01/2021 21:45,4.90000,ug m-3,R
RD0,NO,05/01/2021 22:00,4.70000,ug m-3,R
RD0,NO,05/01/2021 22:15,4.70000,ug m-3,R
RD0,NO,05/01/2021 22:30,4.70000,ug m-3,R
RD0,NO,05/01/2021 22:45,4.70000,ug m-3,R
RD0,NO,05/01/2021 23:00,4.90000,ug m-3,R
RD0,NO,05/01/2021 23:15,4.90000,ug m-3,R
RD0,NO,05/01/2021 23:30,4.90000,ug m-3,R
RD0,NO,05/01/2021 23:45,4.90000,ug m-3,R
RD0,NO,06/01/2021 00:00,4.60000,ug m-3,R
RD0,NO,06/01/2021 00:15,4.60000,ug m-3,R
RD0,NO,06/01/2021 00:30,4.60000,ug m-3,R
RD0,NO,06/01/2021 00:45,4.60000,ug m-3,R
RD0,NO,06/01/2021 01:00,4.40000,ug m-3,R
RD0,NO,06/01/2021 01:15,4.40000,ug m-3,R
RD0,NO,06/01/2021 01:30,4.40000,ug m-3,R
RD0,NO,06/01/2021 01:45,4.40000,ug m-3,R
RD0,NO,06/01/2021 02:00,4.40000,ug m-3,R
RD0,NO,06/01/2021 02:15,4.40000,ug m-3,R
RD0,NO,06/01/2021 02:30,4.40000,ug m-3,R
RD0,NO,06/01/2021 02:45,4.40000,ug m-3,R
RD0,NO,06/01/2021 03:00,3.90000,ug m-3,R
RD0,NO,06/01/2021 03:15,3.90000,ug m-3,R
RD0,NO,06/01/2021 03:30,3.90000,ug m-3,R
RD0,NO,06/01/2021 03:45,3.90000,ug m-3,R
RD0,NO,06/01/2021 04:00,4.80000,ug m-3,R
RD0,NO,06/01/2021 04:15,4.80000,ug m-3,R
RD0,NO,06/01/2021 04:30,4.80000,ug m-3,R
RD0,NO,06/01/2021 04:45,4.80000,ug m-3,R
RD0,NO,06/01/2021 05:00,5.30000,ug m-3,R
RD0,NO,06/01/2021 05:15,5.30000,ug m-3,R
RD0,NO,06/01/2021 05:30,5.30000,ug m-3,R
RD0,NO,06/01/2021 05:45,5.30000,ug m-3,R
RD0,NO,06/01/2021 06:00,5.60000,ug m-3,R
RD0,NO,06/01/2021 06:15,5.60000,ug m-3,R
RD0,NO,06/01/2021 06:30,5.60000,ug m-3,R
RD0,NO,06/01/2021 06:45,5.60000,ug m-3,R
RD0,NO,06/01/2021 07:00,7.50000,ug m-3,R
RD0,NO,06/01/2021 07:15,7.50000,ug m-3,R
RD0,NO,06/01/2021 07:30,7.50000,ug m-3,R
RD0,NO,06/01/2021 07:45,7.50000,ug m-3,R
RD0,NO,06/01/2021 08:00,7.50000,ug m-3,R
RD0,NO,06/01/2021 08:15,7.50000,ug m-3,R
RD0,NO,06/01/2021 08:30,7.50000,ug m-3,R
RD0,NO,06/01/2021 08:45,7.50000,ug m-3,R
RD0,NO,06/01/2021 09:00,8.10000,ug m-3,R
RD0,NO,06/01/2021 09:15,8.10000,ug m-3,R
RD0,NO,06/01/2021 09:30,8.10000,ug m-3,R
RD0,NO,06/01/2021 09:45,8.10000,ug m-3,R
RD0,NO,06/01/2021 10:00,8.30000,ug m-3,R
RD0,NO,06/01/2021 10:15,8.30000,ug m-3,R
RD0,NO,06/01/2021 10:30,8.30000,ug m-3,R
RD0,NO,06/01/2021 10:45,8.30000,ug m-3,R
RD0,NO,06/01/2021 11:00,7.20000,ug m-3,R
RD0,NO,06/01/2021 11:15,7.20000,ug m-3,R
RD0,NO,06/01/2021 11:30,7.20000,ug m-3,R
RD0,NO,06/01/2021 11:45,7.20000,ug m-3,R
RD0,NO,06/01/2021 12:00,6.30000,ug m-3,R
RD0,NO,06/01/2021 12:15,6.30000,ug m-3,R
RD0,NO,06/01/2021 12:30,6.30000,ug m-3,R
RD0,NO,06/01/2021 12:45,6.30000,ug m-3,R
RD0,NO,06/01/2021 13:00,,ug m-3,R
RD0,NO,06/01/2021 13:15,,ug m-3,R
RD0,NO,06/01/2021 13:30,,ug m-3,R
RD0,NO,06/01/2021 13:45,,ug m-3,R
RD0,NO,06/01/2021 14:00,,ug m-3,R
RD0,NO,06/01/2021 14:15,,ug m-3,R
RD0,NO,06/01/2021 14:30,,ug m-3,R
RD0,NO,06/01/2021 14:45,,ug m-3,R
RD0,NO,06/01/2021 15:00,7.10000,ug m-3,R
RD0,NO,06/01/2021 15:15,7.10000,ug m-3,R
RD0,NO,06/01/2021 15:30,7.10000,ug m-3,R
RD0,NO,06/01/2021 15:45,7.10000,ug m-3,R
RD0,NO,06/01/2021 16:00,16.30000,ug m-3,R
RD0,NO,06/01/2021 16:15,16.30000,ug m-3,R
RD0,NO,06/01/2021 16:30,16.30000,ug m-3,R
RD0,NO,06/01/2021 16:45,16.30000,ug m-3,R
RD0,NO,06/01/2021 17:00,18.00000,ug m-3,R
RD0,NO,06/01/2021 17:15,18.00000,ug m-3,R
RD0,NO,06/01/2021 17:30,18.00000,ug m-3,R
RD0,NO,06/01/2021 17:45,18.00000,ug m-3,R
RD0,NO,06/01/2021 18:00,11.70000,ug m-3,R
RD0,NO,06/01/2021 18:15,11.70000,ug m-3,R
RD0,NO,06/01/2021 18:30,11.70000,ug m-3,R
RD0,NO,06/01/2021 18:45,11.70000,ug m-3,R
RD0,NO,06/01/2021 19:00,8.30000,ug m-3,R
RD0,NO,06/01/2021 19:15,8.30000,ug m-3,R
RD0,NO,06/01/2021 19:30,8.30000,ug m-3,R
RD0,NO,06/01/2021 19:45,8.30000,ug m-3,R
RD0,NO,06/01/2021 20:00,14.00000,ug m-3,R
RD0,NO,06/01/2021 20:15,14.00000,ug m-3,R
RD0,NO,06/01/2021 20:30,14.00000,ug m-3,R
RD0,NO,06/01/2021 20:45,14.00000,ug m-3,R
RD0,NO,06/01/2021 21:00,18.80000,ug m-3,R
RD0,NO,06/01/2021 21:15,18.80000,ug m-3,R
RD0,NO,06/01/2021 21:30,18.80000,ug m-3,R
RD0,NO,06/01/2021 21:45,18.80000,ug m-3,R
RD0,NO,06/01/2021 22:00,7.70000,ug m-3,R
RD0,NO,06/01/2021 22:15,7.70000,ug m-3,R
RD0,NO,06/01/2021 22:30,7.70000,ug m-3,R
RD0,NO,06/01/2021 22:45,7.70000,ug m-3,R
RD0,NO,06/01/2021 23:00,5.80000,ug m-3,R
RD0,NO,06/01/2021 23:15,5.80000,ug m-3,R
RD0,NO,06/01/2021 23:30,5.80000,ug m-3,R
RD0,NO,06/01/2021 23:45,5.80000,ug m-3,R
RD0,NO,07/01/2021 00:00,5.30000,ug m-3,R
RD0,NO,07/01/2021 00:15,5.30000,ug m-3,R
RD0,NO,07/01/2021 00:30,5.30000,ug m-3,R
RD0,NO,07/01/2021 00:45,5.30000,ug m-3,R
RD0,NO,07/01/2021 01:00,3.30000,ug m-3,R
RD0,NO,07/01/2021 01:15,3.30000,ug m-3,R
RD0,NO,07/01/2021 01:30,3.30000,ug m-3,R
RD0,NO,07/01/2021 01:45,3.30000,ug m-3,R
RD0,NO,07/01/2021 02:00,4.10000,ug m-3,R
RD0,NO,07/01/2021 02:15,4.10000,ug m-3,R
RD0,NO,07/01/2021 02:30,4.10000,ug m-3,R
RD0,NO,07/01/2021 02:45,4.10000,ug m-3,R
RD0,NO,07/01/2021 03:00,3.70000,ug m-3,R
RD0,NO,07/01/2021 03:15,3.70000,ug m-3,R
RD0,NO,07/01/2021 03:30,3.70000,ug m-3,R
RD0,NO,07/01/2021 03:45,3.70000,ug m-3,R
RD0,NO,07/01/2021 04:00,2.90000,ug m-3,R
RD0,NO,07/01/2021 04:15,2.90000,ug m-3,R
RD0,NO,07/01/2021 04:30,2.90000,ug m-3,R
RD0,NO,07/01/2021 04:45,2.90000,ug m-3,R
RD0,NO,07/01/2021 05:00,2.70000,ug m-3,R
RD0,NO,07/01/2021 05:15,2.70000,ug m-3,R
RD0,NO,07/01/2021 05:30,2.70000,ug m-3,R
RD0,NO,07/01/2021 05:45,2.70000,ug m-3,R
RD0,NO,07/01/2021 06:00,3.30000,ug m-3,R
RD0,NO,07/01/2021 06:15,3.30000,ug m-3,R
RD0,NO,07/01/2021 06:30,3.30000,ug m-3,R
RD0,NO,07/01/2021 06:45,3.30000,ug m-3,R
RD0,NO,07/01/2021 07:00,4.40000,ug m-3,R
RD0,NO,07/01/2021 07:15,4.40000,ug m-3,R
RD0,NO,07/01/2021 07:30,4.40000,ug m-3,R
RD0,NO,07/01/2021 07:45,4.40000,ug m-3,R
RD0,NO,07/01/2021 08:00,5.40000,ug m-3,R
RD0,NO,07/01/2021 08:15,5.40000,ug m-3,R
RD0,NO,07/01/2021 08:30,5.40000,ug m-3,R
RD0,NO,07/01/2021 08:45,5.40000,ug m-3,R
RD0,NO,07/01/2021 09:00,4.70000,ug m-3,R
RD0,NO,07/01/2021 09:15,4.70000,ug m-3,R
RD0,NO,07/01/2021 09:30,4.70000,ug m-3,R
RD0,NO,07/01/2021 09:45,4.70000,ug m-3,R
RD0,NO,07/01/2021 10:00,9.70000,ug m-3,R
RD0,NO,07/01/2021 10:15,9.70000,ug m-3,R
RD0,NO,07/01/2021 10:30,9.70000,ug m-3,R
RD0,NO,07/01/2021 10:45,9.70000,ug m-3,R
RD0,NO,07/01/2021 11:00,10.50000,ug m-3,R
RD0,NO,07/01/2021 11:15,10.50000,ug m-3,R
RD0,NO,07/01/2021 11:30,10.50000,ug m-3,R
RD0,NO,07/01/2021 11:45,10.50000,ug m-3,R
RD0,NO,07/01/2021 12:00,11.70000,ug m-3,R
RD0,NO,07/01/2021 12:15,11.70000,ug m-3,R
RD0,NO,07/01/2021 12:30,11.70000,ug m-3,R
RD0,NO,07/01/2021 12:45,11.70000,ug m-3,R
RD0,NO,07/01/2021 13:00,9.90000,ug m-3,R
RD0,NO,07/01/2021 13:15,9.90000,ug m-3,R
RD0,NO,07/01/2021 13:30,9.90000,ug m-3,R
RD0,NO,07/01/2021 13:45,9.90000,ug m-3,R
RD0,NO,07/01/2021 14:00,8.50000,ug m-3,R
RD0,NO,07/01/2021 14:15,8.50000,ug m-3,R
RD0,NO,07/01/2021 14:30,8.50000,ug m-3,R
RD0,NO,07/01/2021 14:45,8.50000,ug m-3,R
RD0,NO,07/01/2021 15:00,8.20000,ug m-3,R
RD0,NO,07/01/2021 15:15,8.20000,ug m-3,R
RD0,NO,07/01/2021 15:30,8.20000,ug m-3,R
RD0,NO,07/01/2021 15:45,8.20000,ug m-3,R
RD0,NO,07/01/2021 16:00,8.00000,ug m-3,R
RD0,NO,07/01/2021 16:15,8.00000,ug m-3,R
RD0,NO,07/01/2021 16:30,8.00000,ug m-3,R
RD0,NO,07/01/2021 16:45,8.00000,ug m-3,R
RD0,NO,07/01/2021 17:00,9.30000,ug m-3,R
RD0,NO,07/01/2021 17:15,9.30000,ug m-3,R
RD0,NO,07/01/2021 17:30,9.30000,ug m-3,R
RD0,NO,07/01/2021 17:45,9.30000,ug m-3,R
RD0,NO,07/01/2021 18:00,6.30000,ug m-3,R
RD0,NO,07/01/2021 18:15,6.30000,ug m-3,R
RD0,NO,07/01/2021 18:30,6.30000,ug m-3,R
RD0,NO,07/01/2021 18:45,6.30000,ug m-3,R
RD0,NO,07/01/2021 19:00,6.70000,ug m-3,R
RD0,NO,07/01/2021 19:15,6.70000,ug m-3,R
RD0,NO,07/01/2021 19:30,6.70000,ug m-3,R
RD0,NO,07/01/2021 19:45,6.70000,ug m-3,R
RD0,NO,07/01/2021 20:00,5.90000,ug m-3,R
RD0,NO,07/01/2021 20:15,5.90000,ug m-3,R
RD0,NO,07/01/2021 20:30,5.90000,ug m-3,R
RD0,NO,07/01/2021 20:45,5.90000,ug m-3,R
RD0,NO,07/01/2021 21:00,6.30000,ug m-3,R
RD0,NO,07/01/2021 21:15,6.30000,ug m-3,R
RD0,NO,07/01/2021 21:30,6.30000,ug m-3,R
RD0,NO,07/01/2021 21:45,6.30000,ug m-3,R
RD0,NO,07/01/2021 22:00,6.00000,ug m-3,R
RD0,NO,07/01/2021 22:15,6.00000,ug m-3,R
RD0,NO,07/01/2021 22:30,6.00000,ug m-3,R
RD0,NO,07/01/2021 22:45,6.00000,ug m-3,R
RD0,NO,07/01/2021 23:00,7.50000,ug m-3,R
RD0,NO,07/01/2021 23:15,7.50000,ug m-3,R
RD0,NO,07/01/2021 23:30,7.50000,ug m-3,R
RD0,NO,07/01/2021 23:45,7.50000,ug m-3,R
RD0,NO,08/01/2021 00:00,9.00000,ug m-3,R
RD0,NO,08/01/2021 00:15,9.00000,ug m-3,R
RD0,NO,08/01/2021 00:30,9.00000,ug m-3,R
RD0,NO,08/01/2021 00:45,9.00000,ug m-3,R
RD0,NO,08/01/2021 01:00,11.40000,ug m-3,R
RD0,NO,08/01/2021 01:15,11.40000,ug m-3,R
RD0,NO,08/01/2021 01:30,11.40000,ug m-3,R
RD0,NO,08/01/2021 01:45,11.40000,ug m-3,R
RD0,NO,08/01/2021 02:00,10.40000,ug m-3,R
RD0,NO,08/01/2021 02:15,10.40000,ug m-3,R
RD0,NO,08/01/2021 02:30,10.40000,ug m-3,R
RD0,NO,08/01/2021 02:45,10.40000,ug m-3,R
RD0,NO,08/01/2021 03:00,11.40000,ug m-3,R
RD0,NO,08/01/2021 03:15,11.40000,ug m-3,R
RD0,NO,08/01/2021 03:30,11.40000,ug m-3,R
RD0,NO,08/01/2021 03:45,11.40000,ug m-3,R
RD0,NO,08/01/2021 04:00,8.50000,ug m-3,R
RD0,NO,08/01/2021 04:15,8.50000,ug m-3,R
RD0,NO,08/01/2021 04:30,8.50000,ug m-3,R
RD0,NO,08/01/2021 04:45,8.50000,ug m-3,R
RD0,NO,08/01/2021 05:00,14.80000,ug m-3,R
RD0,NO,08/01/2021 05:15,14.80000,ug m-3,R
RD0,NO,08/01/2021 05:30,14.80000,ug m-3,R
RD0,NO,08/01/2021 05:45,14.80000,ug m-3,R
RD0,NO,08/01/2021 06:00,18.40000,ug m-3,R
RD0,NO,08/01/2021 06:15,18.40000,ug m-3,R
RD0,NO,08/01/2021 06:30,18.40000,ug m-3,R
RD0,NO,08/01/2021 06:45,18.40000,ug m-3,R
RD0,NO,08/01/2021 07:00,31.80000,ug m-3,R
RD0,NO,08/01/2021 07:15,31.80000,ug m-3,R
RD0,NO,08/01/2021 07:30,31.80000,ug m-3,R
RD0,NO,08/01/2021 07:45,31.80000,ug m-3,R
RD0,NO,08/01/2021 08:00,50.50000,ug m-3,R
RD0,NO,08/01/2021 08:15,50.50000,ug m-3,R
RD0,NO,08/01/2021 08:30,50.50000,ug m-3,R
RD0,NO,08/01/2021 08:45,50.50000,ug m-3,R
RD0,NO,08/01/2021 09:00,60.10000,ug m-3,R
RD0,NO,08/01/2021 09:15,60.10000,ug m-3,R
RD0,NO,08/01/2021 09:30,60.10000,ug m-3,R
RD0,NO,08/01/2021 09:45,60.10000,ug m-3,R
RD0,NO,08/01/2021 10:00,31.50000,ug m-3,R
RD0,NO,08/01/2021 10:15,31.50000,ug m-3,R
RD0,NO,08/01/2021 10:30,31.50000,ug m-3,R
RD0,NO,08/01/2021 10:45,31.50000,ug m-3,R
RD0,NO,08/01/2021 11:00,26.70000,ug m-3,R
RD0,NO,08/01/2021 11:15,26.70000,ug m-3,R
RD0,NO,08/01/2021 11:30,26.70000,ug m-3,R
RD0,NO,08/01/2021 11:45,26.70000,ug m-3,R
RD0,NO,08/01/2021 12:00,24.50000,ug m-3,R
RD0,NO,08/01/2021 12:15,24.50000,ug m-3,R
RD0,NO,08/01/2021 12:30,24.50000,ug m-3,R
RD0,NO,08/01/2021 12:45,24.50000,ug m-3,R
RD0,NO,08/01/2021 13:00,21.50000,ug m-3,R
RD0,NO,08/01/2021 13:15,21.50000,ug m-3,R
RD0,NO,08/01/2021 13:30,21.50000,ug m-3,R
RD0,NO,08/01/2021 13:45,21.50000,ug m-3,R
RD0,NO,08/01/2021 14:00,17.00000,ug m-3,R
RD0,NO,08/01/2021 14:15,17.00000,ug m-3,R
RD0,NO,08/01/2021 14:30,17.00000,ug m-3,R
RD0,NO,08/01/2021 14:45,17.00000,ug m-3,R
RD0,NO,08/01/2021 15:00,26.10000,ug m-3,R
RD0,NO,08/01/2021 15:15,26.10000,ug m-3,R
RD0,NO,08/01/2021 15:30,26.10000,ug m-3,R
RD0,NO,08/01/2021 15:45,26.10000,ug m-3,R
RD0,NO,08/01/2021 16:00,12.50000,ug m-3,R
RD0,NO,08/01/2021 16:15,12.50000,ug m-3,R
RD0,NO,08/01/2021 16:30,12.50000,ug m-3,R
RD0,NO,08/01/2021 16:45,12.50000,ug m-3,R
RD0,NO,08/01/2021 17:00,9.60000,ug m-3,R
RD0,NO,08/01/2021 17:15,9.60000,ug m-3,R
RD0,NO,08/01/2021 17:30,9.60000,ug m-3,R
RD0,NO,08/01/2021 17:45,9.60000,ug m-3,R
RD0,NO,08/01/2021 18:00,6.90000,ug m-3,R
RD0,NO,08/01/2021 18:15,6.90000,ug m-3,R
RD0,NO,08/01/2021 18:30,6.90000,ug m-3,R
RD0,NO,08/01/2021 18:45,6.90000,ug m-3,R
RD0,NO,08/01/2021 19:00,6.40000,ug m-3,R
RD0,NO,08/01/2021 19:15,6.40000,ug m-3,R
RD0,NO,08/01/2021 19:30,6.40000,ug m-3,R
RD0,NO,08/01/2021 19:45,6.40000,ug m-3,R
RD0,NO,08/01/2021 20:00,5.10000,ug m-3,R
RD0,NO,08/01/2021 20:15,5.10000,ug m-3,R
RD0,NO,08/01/2021 20:30,5.10000,ug m-3,R
RD0,NO,08/01/2021 20:45,5.10000,ug m-3,R
RD0,NO,08/01/2021 21:00,5.40000,ug m-3,R
RD0,NO,08/01/2021 21:15,5.40000,ug m-3,R
RD0,NO,08/01/2021 21:30,5.40000,ug m-3,R
RD0,NO,08/01/2021 21:45,5.40000,ug m-3,R
RD0,NO,08/01/2021 22:00,6.20000,ug m-3,R
RD0,NO,08/01/2021 22:15,6.20000,ug m-3,R
RD0,NO,08/01/2021 22:30,6.20000,ug m-3,R
RD0,NO,08/01/2021 22:45,6.20000,ug m-3,R
RD0,NO,08/01/2021 23:00,6.00000,ug m-3,R
RD0,NO,08/01/2021 23:15,6.00000,ug m-3,R
RD0,NO,08/01/2021 23:30,6.00000,ug m-3,R
RD0,NO,08/01/2021 23:45,6.00000,ug m-3,R
RD0,NO,09/01/2021 00:00,5.90000,ug m-3,R
RD0,NO,09/01/2021 00:15,5.90000,ug m-3,R
RD0,NO,09/01/2021 00:30,5.90000,ug m-3,R
RD0,NO,09/01/2021 00:45,5.90000,ug m-3,R
RD0,NO,09/01/2021 01:00,6.60000,ug m-3,R
RD0,NO,09/01/2021 01:15,6.60000,ug m-3,R
RD0,NO,09/01/2021 01:30,6.60000,ug m-3,R
RD0,NO,09/01/2021 01:45,6.60000,ug m-3,R
RD0,NO,09/01/2021 02:00,5.70000,ug m-3,R
RD0,NO,09/01/2021 02:15,5.70000,ug m-3,R
RD0,NO,09/01/2021 02:30,5.70000,ug m-3,R
RD0,NO,09/01/2021 02:45,5.70000,ug m-3,R
RD0,NO,09/01/2021 03:00,4.60000,ug m-3,R
RD0,NO,09/01/2021 03:15,4.60000,ug m-3,R
RD0,NO,09/01/2021 03:30,4.60000,ug m-3,R
RD0,NO,09/01/2021 03:45,4.60000,ug m-3,R
RD0,NO,09/01/2021 04:00,4.10000,ug m-3,R
RD0,NO,09/01/2021 04:15,4.10000,ug m-3,R
RD0,NO,09/01/2021 04:30,4.10000,ug m-3,R
RD0,NO,09/01/2021 04:45,4.10000,ug m-3,R
RD0,NO,09/01/2021 05:00,4.00000,ug m-3,R
RD0,NO,09/01/2021 05:15,4.00000,ug m-3,R
RD0,NO,09/01/2021 05:30,4.00000,ug m-3,R
RD0,NO,09/01/2021 05:45,4.00000,ug m-3,R
RD0,NO,09/01/2021 06:00,4.50000,ug m-3,R
RD0,NO,09/01/2021 06:15,4.50000,ug m-3,R
RD0,NO,09/01/2021 06:30,4.50000,ug m-3,R
RD0,NO,09/01/2021 06:45,4.50000,ug m-3,R
RD0,NO,09/01/2021 07:00,5.70000,ug m-3,R
RD0,NO,09/01/2021 07:15,5.70000,ug m-3,R
RD0,NO,09/01/2021 07:30,5.70000,ug m-3,R
RD0,NO,09/01/2021 07:45,5.70000,ug m-3,R
RD0,NO,09/01/2021 08:00,9.00000,ug m-3,R
RD0,NO,09/01/2021 08:15,9.00000,ug m-3,R
RD0,NO,09/01/2021 08:30,9.00000,ug m-3,R
RD0,NO,09/01/2021 08:45,9.00000,ug m-3,R
RD0,NO,09/01/2021 09:00,13.00000,ug m-3,R
RD0,NO,09/01/2021 09:15,13.00000,ug m-3,R
RD0,NO,09/01/2021 09:30,13.00000,ug m-3,R
RD0,NO,09/01/2021 09:45,13.00000,ug m-3,R
RD0,NO,09/01/2021 10:00,6.00000,ug m-3,R
RD0,NO,09/01/2021 10:15,6.00000,ug m-3,R
RD0,NO,09/01/2021 10:30,6.00000,ug m-3,R
RD0,NO,09/01/2021 10:45,6.00000,ug m-3,R
RD0,NO,09/01/2021 11:00,6.90000,ug m-3,R
RD0,NO,09/01/2021 11:15,6.90000,ug m-3,R
RD0,NO,09/01/2021 11:30,6.90000,ug m-3,R
RD0,NO,09/01/2021 11:45,6.90000,ug m-3,R
RD0,NO,09/01/2021 12:00,8.90000,ug m-3,R
RD0,NO,09/01/2021 12:15,8.90000,ug m-3,R
RD0,NO,09/01/2021 12:30,8.90000,ug m-3,R
RD0,NO,09/01/2021 12:45,8.90000,ug m-3,R
RD0,NO,09/01/2021 13:00,15.00000,ug m-3,R
RD0,NO,09/01/2021 13:15,15.00000,ug m-3,R
RD0,NO,09/01/2021 13:30,15.00000,ug m-3,R
RD0,NO,09/01/2021 13:45,15.00000,ug m-3,R
RD0,NO,09/01/2021 14:00,16.20000,ug m-3,R
RD0,NO,09/01/2021 14:15,16.20000,ug m-3,R
RD0,NO,09/01/2021 14:30,16.20000,ug m-3,R
RD0,NO,09/01/2021 14:45,16.20000,ug m-3,R
RD0,NO,09/01/2021 15:00,15.20000,ug m-3,R
RD0,NO,09/01/2021 15:15,15.20000,ug m-3,R
RD0,NO,09/01/2021 15:30,15.20000,ug m-3,R
RD0,NO,09/01/2021 15:45,15.20000,ug m-3,R
RD0,NO,09/01/2021 16:00,11.40000,ug m-3,R
RD0,NO,09/01/2021 16:15,11.40000,ug m-3,R
RD0,NO,09/01/2021 16:30,11.40000,ug m-3,R
RD0,NO,09/01/2021 16:45,11.40000,ug m-3,R
RD0,NO,09/01/2021 17:00,11.10000,ug m-3,R
RD0,NO,09/01/2021 17:15,11.10000,ug m-3,R
RD0,NO,09/01/2021 17:30,11.10000,ug m-3,R
RD0,NO,09/01/2021 17:45,11.10000,ug m-3,R
RD0,NO,09/01/2021 18:00,7.20000,ug m-3,R
RD0,NO,09/01/2021 18:15,7.20000,ug m-3,R
RD0,NO,09/01/2021 18:30,7.20000,ug m-3,R
RD0,NO,09/01/2021 18:45,7.20000,ug m-3,R
RD0,NO,09/01/2021 19:00,7.10000,ug m-3,R
RD0,NO,09/01/2021 19:15,7.10000,ug m-3,R
RD0,NO,09/01/2021 19:30,7.10000,ug m-3,R
RD0,NO,09/01/2021 19:45,7.10000,ug m-3,R
RD0,NO,09/01/2021 20:00,6.20000,ug m-3,R
RD0,NO,09/01/2021 20:15,6.20000,ug m-3,R
RD0,NO,09/01/2021 20:30,6.20000,ug m-3,R
RD0,NO,09/01/2021 20:45,6.20000,ug m-3,R
RD0,NO,09/01/2021 21:00,4.60000,ug m-3,R
RD0,NO,09/01/2021 21:15,4.60000,ug m-3,R
RD0,NO,09/01/2021 21:30,4.60000,ug m-3,R
RD0,NO,09/01/2021 21:45,4.60000,ug m-3,R
RD0,NO,09/01/2021 22:00,3.50000,ug m-3,R
RD0,NO,09/01/2021 22:15,3.50000,ug m-3,R
RD0,NO,09/01/2021 22:30,3.50000,ug m-3,R
RD0,NO,09/01/2021 22:45,3.50000,ug m-3,R
RD0,NO,09/01/2021 23:00,3.90000,ug m-3,R
RD0,NO,09/01/2021 23:15,3.90000,ug m-3,R
RD0,NO,09/01/2021 23:30,3.90000,ug m-3,R
RD0,NO,09/01/2021 23:45,3.90000,ug m-3,R
RD0,NO,10/01/2021 00:00,3.10000,ug m-3,R
RD0,NO,10/01/2021 00:15,3.10000,ug m-3,R
RD0,NO,10/01/2021 00:30,3.10000,ug m-3,R
RD0,NO,10/01/2021 00:45,3.10000,ug m-3,R
RD0,NO,10/01/2021 01:00,2.90000,ug m-3,R
RD0,NO,10/01/2021 01:15,2.90000,ug m-3,R
RD0,NO,10/01/2021 01:30,2.90000,ug m-3,R
RD0,NO,10/01/2021 01:45,2.90000,ug m-3,R
RD0,NO,10/01/2021 02:00,3.60000,ug m-3,R
RD0,NO,10/01/2021 02:15,3.60000,ug m-3,R
RD0,NO,10/01/2021 02:30,3.60000,ug m-3,R
RD0,NO,10/01/2021 02:45,3.60000,ug m-3,R
RD0,NO,10/01/2021 03:00,2.80000,ug m-3,R
RD0,NO,10/01/2021 03:15,2.80000,ug m-3,R
RD0,NO,10/01/2021 03:30,2.80000,ug m-3,R
RD0,NO,10/01/2021 03:45,2.80000,ug m-3,R
RD0,NO,10/01/2021 04:00,2.80000,ug m-3,R
RD0,NO,10/01/2021 04:15,2.80000,ug m-3,R
RD0,NO,10/01/2021 04:30,2.80000,ug m-3,R
RD0,NO,10/01/2021 04:45,2.80000,ug m-3,R
RD0,NO,10/01/2021 05:00,2.40000,ug m-3,R
RD0,NO,10/01/2021 05:15,2.40000,ug m-3,R
RD0,NO,10/01/2021 05:30,2.40000,ug m-3,R
RD0,NO,10/01/2021 05:45,2.40000,ug m-3,R
RD0,NO,10/01/2021 06:00,3.00000,ug m-3,R
RD0,NO,10/01/2021 06:15,3.00000,ug m-3,R
RD0,NO,10/01/2021 06:30,3.00000,ug m-3,R
RD0,NO,10/01/2021 06:45,3.00000,ug m-3,R
RD0,NO,10/01/2021 07:00,3.80000,ug m-3,R
RD0,NO,10/01/2021 07:15,3.80000,ug m-3,R
RD0,NO,10/01/2021 07:30,3.80000,ug m-3,R
RD0,NO,10/01/2021 07:45,3.80000,ug m-3,R
RD0,NO,10/01/2021 08:00,3.90000,ug m-3,R
RD0,NO,10/01/2021 08:15,3.90000,ug m-3,R
RD0,NO,10/01/2021 08:30,3.90000,ug m-3,R
RD0,NO,10/01/2021 08:45,3.90000,ug m-3,R
RD0,NO,10/01/2021 09:00,3.70000,ug m-3,R
